date,close1,close2,normalizedLogClose1,normalizedLogClose2,alpha,beta,spread
2018-03-20,206.82,3.905,-0.2103909765974978,-1.1883065896798766,0.40453276224106194,-3.4682326455204304e-14,0.27031797051499357
2018-03-21,206.38,3.79,-0.30641792794319184,-1.4845158850561317,0.40861381084058745,0.04365754684035762,0.25651821826262405
2018-03-22,200.19,3.665,-1.6794778546134919,-1.8168540370721358,0.3946662440175076,0.08803430160039946,-1.0504611974745859
2018-03-23,201.725,3.625,-1.3350669528836379,-1.925600202648396,0.42553043258463985,0.09789199399172344,-0.6135574596573191
2018-03-26,208.625,3.505,0.18141135472613554,-2.259187771447468,0.4461376477371629,0.10979801651603327,1.0795220563602388
2018-03-27,204.615,3.525,-0.6936857868562056,-2.2028041491182155,0.41304825874671847,0.13854043497301088,0.07763819632410923
2018-03-28,202.635,3.605,-1.132123730943773,-1.9804241039801378,0.41832092702004975,0.15612811419790715,-0.45979899807185765
2018-03-29,208.015,3.75,0.04938221420839555,-1.5896563397258612,0.44203755507883197,0.16911942549061393,0.5829505905457664
2018-04-02,207.43,3.655,-0.07760009775587182,-1.8439289033402555,0.4338157783044987,0.18045497498571958,0.5418703795991222
2018-04-03,208.4,3.725,0.13275707109118542,-1.6559401647235703,0.4287124037488078,0.19848414509702608,0.6441950144769979
2018-04-04,210.74,3.6,0.6362134801459931,-1.9941776036057834,0.4097634766950128,0.19429781681166097,1.259056811335167
2018-04-05,213.125,3.66,1.143631660206909,-1.830382223322762,0.38500063346192315,0.20819354682561328,1.6401364288380025
2018-04-06,207.725,3.605,-0.013521584072949237,-1.9804241039801378,0.353633185843252,0.22066621923096857,0.4661558819073461
2018-04-09,208.63,3.595,0.18249196493995531,-2.0079502185949454,0.346121686219953,0.22673397847503118,0.6507531019707299
2018-04-10,210.715,3.675,0.6308642730504841,-1.7898529443729985,0.3375976926016794,0.2375476720012888,0.9975668251658416
2018-04-11,210.39,3.75,0.5612667693917962,-1.5896563397258612,0.33572952307722675,0.2630649040793322,0.8318964301053173
2018-04-12,211.495,3.735,0.797461280046102,-1.629373406479807,0.33609142363856165,0.28644423447742723,1.058635473391286
2018-04-13,210.355,3.755,0.5537652420757692,-1.576452613735661,0.2830892742996596,0.2416944850543074,0.7583475834116915
2018-04-16,212.62,3.845,1.0366664278538853,-1.3417454471507742,0.22026626323280846,0.1750116903518732,1.1571959933555467
2018-04-17,213.875,3.855,1.302024099938245,-1.3160067446554704,0.172931598482512,0.1362198443990763,1.3933834055062062
2018-04-18,214.555,3.975,1.4451538842665634,-1.0122467193429527,0.1331761338047357,0.11271519628452392,1.4672457925206615
2018-04-19,216.055,4.355,1.7592839591694842,-0.10752033146052425,0.08601771819752481,0.07213296316886604,1.696399649572694
2018-04-20,215.1,4.29,1.5595410971874566,-0.25653659656625916,0.10407139440852722,0.11385601508453352,1.4723832034243913
2018-04-23,215.06,4.335,1.551155565923629,-0.15313327685017544,0.1741427230769486,0.25082367548566487,1.32699893626235
2018-04-24,206.9,4.355,-0.19295348185219596,-0.10752033146052425,0.24421950625840944,0.3765953337262593,-0.5432902533164254
2018-04-25,201.995,4.215,-1.2747576681642572,-0.43130999627481376,0.24388938721826903,0.37404029097591174,-1.5436060284475908
2018-04-26,200.955,4.205,-1.5075044886542088,-0.454847762423607,0.2874999096634599,0.43616766882685043,-1.8129034668736455
2018-04-27,197.26,4.135,-2.3442818181163756,-0.6211964271026892,0.3270592782171851,0.47607534352761516,-2.617189106564691
2018-04-30,195.495,4.195,-2.749535084573903,-0.478441570925641,0.3426045679902301,0.4672150494405709,-3.0528338662989274
2018-05-01,186.96,4.245,-4.762313224451213,-0.36103030530926905,0.32327613345812456,0.40320033909301123,-5.048801082382638
2018-05-02,184.295,4.205,-5.409654016808071,-0.454847762423607,0.22967844653851532,0.20865597419764031,-5.513841263520738
2018-05-03,183.225,4.135,-5.672199553884307,-0.6211964271026892,0.0754635682401182,-0.08716648172352787,-5.538155373193598
2018-05-04,183.93,4.185,-5.499042249159392,-0.5020916892865644,-0.0801109140974817,-0.39348696161562247,-5.145778311733265
2018-05-07,188.38,4.195,-4.421146881586791,-0.478441570925641,-0.24555188660031746,-0.7044225531372751,-3.834206558818327
2018-05-08,192.3,4.125,-3.492518461856947,-0.6451901310515717,-0.4091596316535637,-0.9956884213968515,-2.760815796827671
2018-05-09,193.815,4.115,-3.13868508168745,-0.6692420722030715,-0.6148317514321653,-1.3347467448136372,-2.2154096122585187
2018-05-10,195.555,4.055,-2.7356987970926347,-0.8147927166779976,-1.1781244353563594,-2.136870134632752,-1.5587558717286227
2018-05-11,196.025,4.185,-2.627461191136465,-0.5020916892865644,-1.2377678828206633,-2.287025360206618,-0.9619087981599281
2018-05-14,191.915,4.165,-3.5828807401554315,-0.5495619352255758,-1.2736100128362,-2.3850342163059572,-1.8977741072264065
2018-05-15,192.105,4.1,-3.5382637359399287,-0.7054297991741629,-1.331841392535426,-2.5030991778974867,-1.9746851641105447
2018-05-16,193.405,4.105,-3.2341682566967864,-0.6933525339503234,-1.38237021668674,-2.5965524999788254,-1.59608564931517
2018-05-17,193.94,3.995,-3.1096145326051783,-0.9625131399707932,-1.4200378537016007,-2.6723033786990524,-1.8041162473498393
2018-05-18,194.055,4.015,-3.082886171046172,-0.9130279190835208,-1.4344904082629544,-2.7318191513544,-1.6607968120933672
2018-05-21,196.63,3.995,-2.488515462800604,-0.9625131399707932,-1.458253259894159,-2.8036452807703505,-1.088458106083626
2018-05-22,194.325,3.975,-3.020194825664567,-1.0122467193429527,-1.467982154118928,-2.8362416234954395,-1.6699133217300126
2018-05-23,196.205,4.005,-2.5860772029898493,-0.9377396398440703,-1.476534680449643,-2.879074888718809,-1.0916074137331684
2018-05-24,198.68,3.975,-2.0208658631435283,-1.0122467193429527,-1.4715882072518687,-2.922947490077789,-0.5875287080802205
2018-05-25,198.04,3.975,-2.1663437113888544,-1.0122467193429527,-1.4887461611683097,-2.972669117301559,-0.7006530116643317
2018-05-29,195.895,3.995,-2.6573732671050894,-0.9625131399707932,-1.4843064765308183,-2.9938309647704724,-1.0922067897392793
2018-05-30,199.095,4.035,-1.9267828141755778,-0.8637885885069624,-1.4923271383218344,-3.024422898459979,-0.19141506811725062
2018-05-31,198.32,4.095,-2.1026393894930644,-0.7175218017600725,-1.492518627572757,-3.032709752624265,-0.140844291685275
2018-06-01,200.325,4.265,-1.649081912240609,-0.31445257024989054,-1.4909740939780658,-3.037145841687079,0.9192232934190652
2018-06-04,200.2,4.315,-1.6772256004870396,-0.19895714990493543,-1.4453141914286753,-2.977614629674439,1.0128334369435936
2018-06-05,200.48,4.545,-1.614208117866146,0.3156417211270974,-1.3952152947634429,-2.926005152321105,1.7521851914369426
2018-06-06,200.995,4.565,-1.4985304368319337,0.3591517576136416,-1.2762052055003812,-2.7826899572875092,1.742510863086716
2018-06-07,202.325,4.515,-1.2011557004605566,0.25001634955928154,-1.220126233560331,-2.6715293578461097,1.7754251643018222
2018-06-08,204.175,4.435,-0.7907486715191349,0.07286043779013217,-1.1739867975221876,-2.575179594847113,1.8699681153552796
