date,close1,close2,normalizedLogClose1,normalizedLogClose2,alpha,beta,spread
2018-03-20,59.635,30.835,1.4865681742886978,-0.10077239199809261,0.14034415346410142,2.0115853427427055e-14,1.5007109903362026
2018-03-21,59.665,30.875,1.5036118450157114,-0.06508499981251867,0.12023091786617932,0.03971335551360272,1.471723718768888
2018-03-22,58.055,29.795,0.5766005670742615,-1.0452652514447993,0.10309323288984869,0.07951226149220095,0.6048480795809256
2018-03-23,55.755,28.805,-0.7932994195903376,-1.9754928267103693,0.08057873587508303,0.10069761107176042,-0.734814315955482
2018-03-26,56.885,29.395,-0.11334048208944032,-1.4173386066626297,0.10585155256989809,0.09050967783621033,-0.05382266789315519
2018-03-27,56.405,28.995,-0.4005075106994757,-1.7945098884809025,0.10362637838658126,0.09501071870479093,-0.3095596686820829
2018-03-28,56.835,28.845,-0.143140429414684,-1.9372921499238318,0.1059298192645006,0.10452105138066731,-0.042444473491384
2018-03-29,57.895,28.785,0.4830746833684215,-1.9946130624446674,0.11434903107236855,0.11358344418568124,0.5975733102375778
2018-04-02,57.385,28.055,0.18322654505842037,-2.7017491128847078,0.11650965816449305,0.13929664278779363,0.3587097678590464
2018-04-03,58.925,27.925,1.0806788161143703,-2.8296052404693595,0.12715433569418294,0.1697345285479256,1.270740862195105
2018-04-04,58.53,28.305,0.852744592108233,-2.457528576655721,0.08534788342422023,0.1872065897222153,0.8752828648581201
2018-04-05,59.235,28.275,1.2584963255395096,-2.486720899955297,0.06920565699205555,0.21602203317663216,1.2145694460001595
2018-04-06,57.175,27.975,0.05898435697780827,-2.7803595058841966,0.04104592152796158,0.23385722527225625,-0.06075045019640321
2018-04-09,57.965,27.515,0.5240240212358597,-3.236778136136945,0.04466593685160532,0.23589736491169316,0.4327003841555161
2018-04-10,59.305,28.315,1.2985198640877784,-2.447804677475928,0.03796935768606457,0.24613257169123798,1.145328863741246
2018-04-11,58.265,28.245,0.698962882993524,-2.5159442129881873,0.014592016711954238,0.2543867054834845,0.48128887751230776
2018-04-12,58.935,28.235,1.086429452122501,-2.5256922153180072,0.006779421313326983,0.26020708505835155,0.8433450986995805
2018-04-13,58.565,28.175,0.8730033130157476,-2.5842528294070206,-0.028951642346474734,0.23680767997829433,0.5613772693875958
2018-04-16,59.265,29.075,1.2756550590273852,-1.7186610833636158,-0.045449557197342144,0.2307345264260292,0.9668081473901753
2018-04-17,59.675,30.015,1.5092911642705928,-0.8427484101793353,-0.05725378887648107,0.23748447868387657,1.2235561460343185
2018-04-18,60.445,30.275,1.9437650373620048,-0.6053154187624786,-0.07736891531217069,0.23359622386894457,1.663336216121675
2018-04-19,60.545,30.345,1.999783725900328,-0.5417395053044799,-0.09996017471740823,0.22771394652716168,1.7179174037716083
2018-04-20,58.555,31.545,0.8672163427294055,0.5259021336363595,-0.05868805475577039,0.31788007214649316,0.5802004437979394
2018-04-23,58.345,31.195,0.7454611294303198,0.21876074530372533,0.016475308484361715,0.44631855309306245,0.2955384255741096
2018-04-24,57.445,30.715,0.2186408106670255,-0.20811299900100055,0.04491930433633072,0.502920624865577,-0.27493152306007906
2018-04-25,60.455,30.635,1.9493710750777737,-0.2799066391505418,0.06677622588048283,0.5407066323196736,1.4273555517194634
2018-04-26,60.695,30.425,2.0836385144329257,-0.4692606527282768,0.09040884898713443,0.6597173195717132,1.4663465103493274
2018-04-27,61.185,31.275,2.3561270842434827,0.28926722416493156,0.09727742803788524,0.7514249558455839,1.576562956815476
2018-04-30,60.755,31.455,2.117122417937128,0.4472496278690509,0.14346108559509144,0.8826364519410496,1.1703230488499838
2018-05-01,60.765,32.295,2.1226998534195265,1.1727448232353601,0.14865248562194971,0.9511785045837389,0.9971899158615773
2018-05-02,61.675,29.385,2.6264421098445045,-1.4267051798362689,0.18243200045705868,1.0281899981798854,1.8585287916845974
2018-05-03,61.395,28.285,2.472240504447765,-2.4769866854649805,0.18062968886607927,1.0885185703123068,1.8311392684564187
2018-05-04,62.045,28.375,2.829138223812485,-2.389533302833389,0.15221918592325404,1.1250959595646737,2.0677750783416142
2018-05-07,61.895,28.465,2.7471101913924207,-2.3023568666343475,0.13591198098102658,1.178411704133628,1.8816163699283361
2018-05-08,62.745,28.355,3.2093321071944425,-2.408943392332597,0.10630437941042836,1.1983668508481289,2.2670464887030826
2018-05-09,63.09,28.835,3.3951557822468437,-1.946837350536713,0.06736577794520159,1.2173572522524911,2.308948742646033
2018-05-10,63.035,29.325,3.365599905086136,-1.4829716445793644,0.05116768989162851,1.2576132019632953,2.183866936350756
2018-05-11,63.155,30.185,3.4300522543303247,-0.6872722191679543,0.06005512521755266,1.3275221302618387,2.1438043432491627
2018-05-14,62.845,28.865,3.2632989916220825,-1.9182116720906315,0.08724810222967061,1.421748956552856,2.0089103631339373
2018-05-15,62.785,28.505,3.2309291750262026,-2.2637002223438243,0.0785777886099257,1.4763071274620236,1.9324986051117536
2018-05-16,63.335,28.555,3.5265015189702345,-2.2154556283416365,0.07029295125788057,1.5347809883553354,2.147451445111915
2018-05-17,63.725,28.475,3.7345379693488856,-2.292687615290895,0.04490249376584687,1.561772386713341,2.2757129739881785
2018-05-18,64.365,28.185,4.073187655550448,-2.574484071926313,0.016449730826663005,1.5805155266487132,2.5350216989024537
2018-05-21,65.045,27.965,4.429333095259214,-2.7902016076307046,-0.031140770673161164,1.5680556916139317,2.774388375250169
2018-05-22,64.43,28.145,4.107393215571572,-2.6135799184290707,-0.09054085740063605,1.5394588572721424,2.3312985915997775
2018-05-23,63.885,28.025,3.8195181826184084,-2.7312017101575656,-0.1313730271832716,1.5297062875834322,1.9310056585234485
2018-05-24,63.735,28.115,3.7398554804086963,-2.6429382841250506,-0.1699045484729444,1.5051054051193886,1.7857028394831826
2018-05-25,63.61,27.905,3.6733265456281217,-2.8493282277301972,-0.19796722424740842,1.5057800140926223,1.6034729313219644
2018-05-29,63.215,27.745,3.462232519071406,-3.007622907446566,-0.22206000543645257,1.504450478814628,1.2899092810783943
2018-05-30,63.99,27.765,3.8751708603228727,-2.9877862225372245,-0.2337832576851195,1.5246782031049686,1.6519982608464345
2018-05-31,63.695,27.185,3.718580428048922,-3.5689342037791008,-0.25250250451772116,1.5361781897706455,1.2812374133650946
2018-06-01,64.115,27.335,3.9413051030725192,-3.4174571618607548,-0.28414229124849677,1.5088125936403332,1.4614484012174862
2018-06-04,64.81,27.375,4.306676197890764,-3.3772036605676394,-0.3133333921848159,1.4918676094983438,1.7566179093277836
2018-06-05,66.065,27.685,4.956630254329409,-3.067218871458834,-0.3514979739380344,1.4565018054079586,2.422007229979166
2018-06-06,67.52,27.685,5.694882520227257,-3.067218871458834,-0.3942923771120883,1.4218117635996448,3.063689736677051
2018-06-07,68.045,27.485,5.957362516529531,-3.2668090754335113,-0.429172216292699,1.4376950290546637,3.117643796365964
2018-06-08,68.905,27.905,6.382984879536926,-2.8493282277301972,-0.4886706417797661,1.4407264360409546,3.5498753898098525
2018-06-11,68.825,28.125,6.34361683861549,-2.6331486829223913,-0.5145248976886259,1.5010232896669904,3.487772992268916
2018-06-12,69.395,27.745,6.623121299798323,-3.007622907446566,-0.5378555987267457,1.575863359927304,3.429591120242071
2018-06-13,70.065,27.575,6.948741094583746,-3.176814362290973,-0.5820726685802766,1.6057674062623049,3.4938368748785846
2018-06-14,69.935,27.735,6.885805294653743,-3.017546612778165,-0.6349333620009505,1.6091003139492364,3.360763964858686
2018-06-15,69.935,27.415,6.885805294653743,-3.3370089342562275,-0.7071639271380064,1.5864360664826098,2.939556885327886
2018-06-18,69.825,27.245,6.8324604815406795,-3.5082433286542933,-0.7834572745854009,1.5344163304434244,2.549485394247348
2018-06-19,69.245,27.535,6.549790707319034,-3.2167756950812345,-0.8440301054425903,1.5079001295101149,2.326835048704343
